transaction_key,attacker,score,top_address,victim
"('0xdb3d71bb79d59936eba77b0828425b471b076e53106ee34925929b1f8753d370', 30)",0x82b6960fd11b11e3bbf62bb5aeb5cffd63b468de,3,0x82bec58e32e7e1058f751d5c8f4338e3f00f8441,0x4bba932e9792a2b917d47830c93a9bc79320e4f7
"('0xbeb1077a7497ff79a82ac7697eb7803729384bcf53a8055a6242be4b1a059278', 32)",0x66464f3ca7d43eccd4ed3b3bca4e410480f401e0,5,0x66463434fb6a984300c86bc468f0710255e94340,0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672
"('0xf60adae38ee1fb5d25890ffbb24388c45b319352b72e55280f71d36b022bcaa5', 23)",0x936c9a1b8f88bfdbd5066ad08e5d773bc82eb15f,3,0x936a2d3416bd9187eebb6aa514934c75514f53a1,0x581780eb38e1b5115b310b538fa34c361d826d18
"('0x85808edce10309b4c8a94574bf8cf82793d62baa595769f68db222ae5efbc7f0', 29)",0xf219c8a3e233cb9496cb5d1ec6b83a60dc42e1e5,4,0xf210a18eca99eb0e139503bf45f81cc53a223105,0xf2a173643ca958213714712ce195f6f6e9c686e7
"('0x2c491d72e6d30e17d94de7ae0b7a165f14ca1979748bd31d40cad211783255c8', 21)",0x23612a761c280a74b83455d821c9880335421581,3,0x236f4174c48b22819f8352b969a871865429c54b,0x3f95ef3f2eaca871858dbe20a93c01daf6c2e923
"('0x233d17493b8567bcc88ba1f475b36022b1a96f171e46caf9651d6bdc80c48d6e', 12)",0x8b791913eb07c32779a16750e3868aa8495f5964,3,0x8b7adb1e9df3dd2ab9204d1b50b2a1f328abd95a,0x8b7adb1e9df3dd2ab9204d1b50b2a1f328abd95a
"('0x95303cdcc485a8ea6af6c068313663b58576fd4a1feb07bf8baf70b8236605b9', 38)",0x8b791913eb07c32779a16750e3868aa8495f5964,3,0x8b7a2e54dcbb9d1bd6de2f971d271e0037b3be10,0x8b7a2e54dcbb9d1bd6de2f971d271e0037b3be10
"('0x59c9dcc644107948f25e379af23b59760509a7b528f207ffd34fb75ccfeb3a4a', 39)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,4,0xcb4d9f84ac5e5121dd58fa9edbf05827d449bd1b,0x240d5645bffaf6f8bc3586e459a4155f270bcb3b
"('0xc0e51e7defe6febd8408381aa795937607149eb038c43bcfe499cb887f598b48', 14)",0x23612a761c280a74b83455d821c9880335421581,3,0x236f4174c48b22819f8352b969a871865429c54b,0x3f95ef3f2eaca871858dbe20a93c01daf6c2e923
"('0xb3af0694954b879d63800a98583579dde30d3b574e18844a61287b02ef3f014b', 85)",0x6219f06135b79705d34f5261852e9f6b98821e1f,3,0x621425a1ef6abe91058e9712575dcc4258f8d091,0x4cf911a74f833d4de8c92ed567d13774d20262ce
