key,score,victim,attacker
"('0x85bd3495055def2d9d76094494a86047ac4c505c3a130377b02a030003b7c441', 88)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xbb78b44fb7b85bf6322f2152d2b5315d560e86df722ededb3b477b00ee7c3c4c', 107)",3.0,0x95702a335e3349d197036acb04beca1b4997a91a,0x957386b2666e6e998599c110b1d929bc624805b0
"('0xa37204c6d8076b4ca19c9583598bab6970323975ba139d9e2c33d5897128eb8d', 27)",2,0x07765123eaf3cf6dd2f7b5ab717385b43b18765c,0x503b2adcd72efe21221e711387a737fd0c4f945e
"('0xdf92d9d5d6d66a0a916f15bf1e993be6bde8f2e8d69052d4f9c80a383db567f0', 53)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xf551859058fa86930de62ab1dde96253d27a97bde16f237a4be8087844196430', 8)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0x343926cf6b2b8617ac602d39294751173d64a8dd2933c860c1db5cb5dc0bbbc9', 57)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x66d7e3a0b969d2b905a994bd5205930eefb13da2eb16d5a354c8adbbb553959b', 18)",2,0x84c18204c30da662562b7a2c79397c9e05f942f0,0xd58a3072fc93417824b8de45e8aa6b47b3decbf4
"('0xc8d0b31e2d49ba46f450ad9168081a6a52d815972377185f8a058082f74abf15', 82)",3.0,0x4c615e78c5fca1ad31e4d66eb0d8688d84307463,0x879bebe40d888c285a9e22610a9f174cf9d93658
"('0x6b222a4338e8b0e4fcf16710b509a36eb4c69714fc7ee649ccfb00dfc5a446ee', 15)",2,0x4bba932e9792a2b917d47830c93a9bc79320e4f7,0x32e9bddea4ed3b197ef5e73269d5fc85cf501dcb
"('0xfc76a3125563384fc30148e901654ccce13374eb66fa8410ad6d2c177221950a', 12)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xa1138555165229f8522a31eed83bada60b7de335b4147ebbd396dff219d2ba8f', 29)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x09b06d9780dd619688e9a1a56a5896d15ff841f6c085176abfbe27c4f1ecc835', 28)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x4c7cb47c9f4d9e3fc12a28e1b968c3f5ed0b66ef4b9f8f7de563c11f18fdbe5d', 36)",2,0x07765123eaf3cf6dd2f7b5ab717385b43b18765c,0x503b2adcd72efe21221e711387a737fd0c4f945e
"('0xeb852933af418d5823a22eff70cb629cf50dbc5be808b7e420027af7ed5def89', 23)",2,0x1f87c1155ceb9d3e8f240c68a02becb8cbf71fd5,0x000006c733b6ed5f519da818f2444febf82167bd
"('0xd8b1fa162b4c333d0fe3223959559aa4cb072fb766c7125f7d64426613df343c', 24)",2,0xd787fdc499a630ebbf5ebf2d12582bf93de43497,0xf610ab77b27fd5ea85bb14a8eecf048b845cfd82
"('0x5bc13135131465c95eb6065e9310d40cd90c483adfd9242000ae0f6765310e11', 77)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x13976dbac9eb40811eca68f48c6c16aafaeb963515a659262bbc65c93b73826b', 8)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x2c57edd6382b6d4f91d809986ebe9769c465f79baf910e239a2355726e472f45', 53)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x42d3bf5f56601be6b95f469755bc7d2c38f5f1e54f35337df2b962585b83ff6a', 33)",2,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a,0x57f9cbf75f0919cdf7ee68f33b7dd1305ae7f53f
"('0x79acb2dfe010cf2de7e984331f6005d158c5d749a3ac2c30a64fb4bdefcb5cba', 79)",3,0x380dbf2288fcd6a66251c589bb720adff513ea0c,0x0000000bf358c71e747cb6c8f318f9fb2a7bd502
"('0x32978813c3a91efe3fc0f5a878dddcd13758e949ee48e8d360f2bde400e37b9c', 55)",2,0x6221d55a5da5f89970aa4e3a54142948e5120e1d,0xf8bb6d2484ef310f4c178da3a5671830b54ff78c
"('0x930f2872ddffbf96d8d176fd813c1d1f1ce8a2277ff38556106a4f4cb2ca2b74', 512)",2,0x774f11f107a4f3afea7d862170f7995ab5526dce,0x2d0340338e62ced94798d6e21a4861e15008247b
"('0xfb5765e9ab263593f1f519bd0db57674047b7e718c2a9152200a4f6f2fc4663e', 32)",2,0xb1d10f43d49680100375aabbee1425b456cdfd96,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a
"('0x94cfce81545780c56a406dbefbc4aec17c0911520e681f37d8fc2651f5bf096c', 811)",2,0xd787fdc499a630ebbf5ebf2d12582bf93de43497,0xcbf5c2984436ec911b81cc2187afc50cdd1784dd
"('0x5196e4822dccb72c616c76c4b040f85ae53943b45a069c68d23d39411feff80e', 24)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x139e6519a25e444740852cd3182105dd3a3781b113f2e197a2dcac606138e721', 40)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0x6dfb4fdbc37ee6c4b9cd23810ccb81845ad6a511
"('0xcfd64ad03c458ba4cad252ad733dfef102fac4221b827b45db20f7e4c98c162e', 90)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xff0ce32da716fd8ceae25dc471e860f8d7f05e07aaba30d41676169c05971add', 42)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x365d4b2f44ffa10f623251ccbce9d43b89e82e3cd75a8a10c57ff03a691a2b38', 45)",2,0x95702a335e3349d197036acb04beca1b4997a91a,0x957710fd0889b5ce6c426cb81be92975ba12ea78
"('0x2d7ade0a3d9dd6910f70f416efcd827097da160d8c1a68196f62c2f2d2ab4966', 115)",2,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,0x4b89d407e366d948709df4c5cfcf86f78933c693
"('0xa411ef8232179fd48d69d86dadc7cf75efe6e00bf72254e3e26d7da91c3b2417', 12)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xa1fd596aec0bb07af20181e02c5c73bb5bf0da9bd130d405be3b83d3677ba886', 93)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0x4bba932e9792a2b917d47830c93a9bc79320e4f7
"('0x64cea306ed57bd078997ae5be46db540d10017f8e9b87acc62bd50f5dae2eaaf', 127)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xbbd17b80acb40dbecdaf47088e1ef9c567b8eee24ddd6bdf94076ae177d28d23', 25)",2,0x23612a761c280a74b83455d821c9880335421581,0x2516e8d920e2054fadf54e1fabdd46ca7e219fc4
"('0x18534f95388ed663abfa2e7a32b12e9f2149020c03abccc9add2d3f035a23aea', 15)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x01611e60bacb6125ba8d12c0e30b786ab943d217a3fffcb1c19ff008a5694cd2', 305)",2,0x07765123eaf3cf6dd2f7b5ab717385b43b18765c,0x503b2adcd72efe21221e711387a737fd0c4f945e
"('0x27ac1e20484c2764ac6d47039c45ac19ca57f77cf0af9497bd56bd5b744b486e', 38)",2,0x07765123eaf3cf6dd2f7b5ab717385b43b18765c,0x503b2adcd72efe21221e711387a737fd0c4f945e
"('0x37d74c4bb4ba273738be4b2a762504b8e0e76e1c3f365b8f0bb482f2aed2e12f', 47)",2,0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,0x7da9067c8ef09aa752d969e937a5e45b97c7c30e
"('0x7371419bd27a15a45df6cf334364bc34ccd1c82ca0d80cf943360a0b07414264', 36)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0x337bb69daf77c3324479023e7f1269d69c702058
"('0x4a0173c32e91525c9646a2125bbca6eb887a41aeb1a3fc488de859f187321e72', 31)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0xb634aaae52aaf3d273b9ac7f23ac663ff49d7fd6
"('0x0bf277e0f414be3725c0d12362394099024cb4531fa0be927066ebbecf5b291c', 36)",2,0xf2d0d8d6e73595051e6847e457bc29cefb7f0c28,0x500c1964a4ccef12f58d179f92c64ea56ee94644
"('0x69bb2810fcf0b8a8130063adb60883c8b1b37b780697d1109e2bf21cc2d49ddd', 179)",2,0x67d20e257dd52b60784867e2ea696a6a204bf92b,0x67dc0cad9f5a12a4e5faa368a6aa7cd7fb6259c2
"('0xdc6fe874e938f5713adc0a745aa0ca0e4378f6f80b07a993fdc530ec5ac2953e', 272)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xe247f7b0b0c53aeb7e88c4f0b52af5adf661d08b7858914069e4398e96769651', 12)",2,0x84c18204c30da662562b7a2c79397c9e05f942f0,0x25588de56ddf3bdfb5589117321f4c92691fcedd
"('0x769d206a3e7f24413cc9876a2b39a1170d6e21e7be74d3486ab15dfe20a9757f', 477)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x55c713cd5271b96f276c37a3c7ab4d0de1bf71fbc66a8de4aee8713ec7310e34', 84)",3.0,0xd787fdc499a630ebbf5ebf2d12582bf93de43497,0x0cb2e6b42c9e631e980bf6108261912d3aa062ea
"('0xfae3fef856462f45088ef24e4d280868be2dfa1e7adb1e85112812fba86f84b0', 34)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xbe74672afceb9281c0a601706e70324d62b1ae1f2ab3ed834a0351b9bf9dee38', 18)",3.0,0x11af4d27c032c7b37e92585a5514ffc8f357f405,0x4bba70e98d908e876d476ab7371535654a529d0b
"('0x5eb9b47c7a6579478386156a3b2474e3732209296096c0ab03354a7832044bec', 49)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0xa815e2ed7f7d5b0c49fda367f249232a1b9d2883
"('0xebf8ef0a49abe1c3e371a8a7ded31bfac0c767fa5054bf4e0a12edc9653e9bcc', 2)",3.0,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a,0x943c297b8d25aa57d431f0fa236fc3c5be5b9559
"('0x711a4f7105b6a740b38b197405aee49b16c7c23cdf38d8220f66bf5f9f4d7cab', 35)",2,0x4bba932e9792a2b917d47830c93a9bc79320e4f7,0xa20c4919fb6e6ee61d6ca8d1b897944e9bbd39cc
"('0xee62cfdf2a2d6520f04e4cba9471862997cfee729eaedebdde38cc11fd00326d', 75)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x0b51db8d8b38472c657b762ecaae8f0ed92bfafb1f4e0f46275f1a4867a37fd6', 23)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xa636ed70a284f2b80fef4818c94c5b2c4b77f22a459cd88a19e2626f039ed672', 114)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xa6486d72a34a69db19620464e399e9c8b0a14624ef9a4f213b765a7ef7b2d7d8', 20)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x87b45db37278329192d35ccb5635f34145615729543be9889b0c5e0f29463a52', 69)",2,0x483fde31bce3dcc168e23a870831b50ce2ccd1f1,0x90ce30f4d759cebc50193c9f0b1b3cf02b86f2d6
"('0x864ad6bf769dc06616e29b1a37dbc90aa66454021d19f3fde185d5fbb59daf03', 29)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xf24a04089dacea58df302b7c3b94ec6adc9a740d8ebc87a5c58419cc9ef09caf', 15)",2,0x4c615e78c5fca1ad31e4d66eb0d8688d84307463,0x9091e0913e8a2868244411f1bcf849f6635d8a84
"('0x0e5f1f0d1392dc26ae1675843b5c8091ae584b2dc41823d29bba6c624d67cf0d', 37)",2,0xc7b93018e45be1eb4c92d49a0c293692482d585f,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xe9b4602deeae378b8a689696f2e0f881f89ce3d9ffb9714d93052c6bf81d64e6', 325)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xaabb151ce150d43368cf723159d0ca7528a197b0f2d098475cee6cad24ed10a4', 26)",2,0xd7818e77f4eb543ac8ebfe374b452ee8334adec7,0xd787fdc499a630ebbf5ebf2d12582bf93de43497
"('0xc34d0b186d16247c0f5c053790e1871c1f04d1499cb5741405424dfeaec33157', 8)",2,0x2895730d1f120513105c11f3394c818edc7e7710,0x6569fe40329a125d0926aac0febd73f0ea8b517a
"('0xa7b5d2ef654aed78d4abab53c1eec4d1a245400248ea83376edd4e17666d38eb', 120)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0x8ab796b157f2393fb0887aeb47ffee845db24705
"('0x7f219da9fd74a8e76adfbca1d5da7ca6f027e848250c7aa880b1d1fa329342c5', 34)",2,0x1353b2bc10d589807185dc7989d68da251d3d91e,0x764d04cbb839300978e8ad7fde3c61bd1787d7ae
"('0xf0fe19d0199820361b57f55710b1a1a71ab31086a578b5aaff5010b2d432d96e', 5)",2,0x07765123eaf3cf6dd2f7b5ab717385b43b18765c,0x503b2adcd72efe21221e711387a737fd0c4f945e
"('0x21ff4481cf2b9fe81f5b981fe5e515823a4f0afa949273e1cd40c4251ccd7d43', 21)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0xb25386206c84988b1bb18967d15518b045ffe9a4
"('0xea63bd49aacd6a726f48a64d6cdbee58cf0c65c7bc2df6b19d8661599bd3b816', 25)",2,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,0x8af67631a44a47b468f2217985ebacb86fd7f885
"('0xbde92611eb42b62754314f35baee4fca107575292688abfd55955b1e41e59545', 460)",3.0,0xb212e5909503244beba1e2bdb04349772b2c3337,0xe0a7d13da95d587450a931625d3c3b45132f1c5e
"('0xe63c5eddb622bc7c742edf9bc5184637c464f95acd9842f3e4d14c7829f81871', 53)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x34e1bbf4a29033e94517b641e145ec45771cfebeabc4b780c767370dfb0ee384', 53)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x3635f3223292a0aab8ad919eec08e2562b3ed022ff93b414db73adb523de7911', 29)",3.0,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,0xf66fa5ea6da9fe5c0ce52224f78c566fdc66ddaa
"('0x434ea0c55982a8efd61a7657f352f01a16b539fdf5ed1bd3d3684e6e2bba88c8', 16)",2,0x1478de2d33b7c51a74b2af848cd15d9d3fb8bf3c,0x1234561fed41dd2d867a038bbdb857f291864225
"('0xaeab7c034a3fb83de4b8c601e47afe24f870da57f5f1c9352538de906a398e76', 8)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0x6679b6637760ed731cbeab42fa4e9a6223f9f608341dd740620e5a1841e20cfa', 20)",2,0xff7104537f33937c66ac0a65609eb8364be75c7a,0x7bcd44c0b91be28827426f607424e1a8a02d4e69
"('0x603e303820e5049c891fc280289985cd7a3fc355dfe9a2a516fc24396c1ecacd', 107)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0xbeda0055e2919a7a017219f0a902afc53065ea02
"('0x85bc8779793c1e2207b57afd238cfbd5f2baa33a1ea5b3561a00dc0b333aae86', 83)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x37a4a749070531fc7287ca4528b03593ecefdc6d
"('0xdfda2940656d0a67dacc36dfd84aa5cd7a9eb0c4ede6030d88bd7f40cd14305a', 86)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x1a7707f95c1e558ee38d5ba31259a2dad7daad019fb36645fd0cae6a2f9fdfba', 470)",2,0x389c30dafaec0a0c637c33f39e1bdea75c4ba0e6,0xa203424645d35c9b82b42e0303ec1867abfac3fa
"('0x2285ef83665f92aa3b703eb37038b8bc867e34f81b5465acbe793e86101b6a4d', 126)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x6e4ece8a1eee12b79fa80091f41b8e129fe05db416b3fea3317a23cc1c270b75', 12)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x37a4a749070531fc7287ca4528b03593ecefdc6d
"('0x858921e98e88909d06b7a183a595e7b582abed0551289f1beed061a5f805adb7', 39)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0x62b3cfb5bc247cd423df7f86d4a043882c39d3407a8ede9ecf3b2da87297645a', 134)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x48aac229cf89cff301d23cc7a98f2c47f37da72a8d4bd7bbbef66bf354ac54eb', 55)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x6be4d775dc57b32cbaea476fb026a50935f21621c79e4a3ea937c1f180de5106', 88)",2,0x3b21eda5c20d85372eaf61e0e6b3ea9b9afb0b5a,0xe36e47d9b10bc6cdc51cd400ef481c333d7a5a6b
"('0x8cf5308e645b15d92af4019988baa01f3a2bcdf3316b00c7d6bb6426fce02c7b', 35)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x7b803fd7bd585966a55559d05e7d86cc75186f947e7496a7012e44da9598e1a8', 8)",2,0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037
"('0x84d6a6ebcd18ac762d90e4feb43a46909d383c20e6303b45f40149edc2bc852f', 85)",3.0,0x4419c57c71a7cebecff1ee22c14eae41d27d08e3,0x00004950ac4f38429cdd79053e77f9144a880000
"('0xb30ffbf5b7db31c6ba481e1e794c3779777b2dc9777fc0e060897fedcea5ec48', 24)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x90617da22c9a78ce2b476b04052b664fa56fb1148b54f912408d0af396cf3611', 29)",2,0xbe7e48e31057a9413f6d7b8645be97d6a7caa1fe,0x000006c733b6ed5f519da818f2444febf82167bd
"('0x722d68d17dcec6ece9e185752303b9daaa4a9699df9de5bf9084e2a8f08252bf', 31)",3.0,0x4bba932e9792a2b917d47830c93a9bc79320e4f7,0xe627fe5e18ab57fa2c19cdde44c7fbeb426f67db
"('0x4625f6f81e42b10d1eca6fc3b93db4f7580e55becf0bee1a14183311df865157', 71)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xa753c86797836539b505fa6c95fda4a3da94e60c568af47c38b883c4905cfc6d', 27)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x1b47d2df5bff817347d0828e5e9498f37eb926e45021531a5cf9070b4163c5bb', 67)",2,0x774f11f107a4f3afea7d862170f7995ab5526dce,0x5a0051f41933e080160d50e676798a176b6020fd
"('0x3414c1f38919019ff5387ea65fc658730eccd315844bb20e9e2a19bab09775f8', 12)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x813bace15fdcfabff67c35c249aa325694e9dea5284bf4282d31a17e96de27d3', 74)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x29f36df9fe229358e4abf62467705af9b67540f2ddb6d5ab2c8d232475aeebda', 65)",2,0x774f11f107a4f3afea7d862170f7995ab5526dce,0x4bba932e9792a2b917d47830c93a9bc79320e4f7
"('0xd8dbd1d926081d78da124b8211dd7ea0c7de0827d04eb30e49c33c99b8cee001', 12)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0x9a662c0d7b4bcc86fad0be7f04f03ed64088b1a2f5f8e889e784e137e0f9ae45', 39)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x62218003cb30e2006fe88bfef886c837fdb672743f165ab328d16fcc3a5cf389', 62)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x7b18a5656de118a322dbfdadd6d7a7282b34c2b89cad7bffb2612664c0eed81b', 20)",2,0x84c18204c30da662562b7a2c79397c9e05f942f0,0x25588de56ddf3bdfb5589117321f4c92691fcedd
"('0xf2ba282dfdc22cc848fd85f18e6bcc224be5aa2c700a7acd91c030c4b83c8e16', 18)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x474888263d49277c1bd0b31a884a533744cd781a18911be220235fa51b65cc64', 236)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
"('0x63c71760a881819ee36d7fc78feab07d01b0f28af1b8634d6a4dd01abcb40b41', 67)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x37a69005a0b5bb05d13b55dbd9e9e6b7397927118224894b10084c6aa6f3cf8b', 49)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x604229e20df81b2124b08abdc17c70f1ae9c63ac817f400b626bec103cb0bbe9', 675)",2,0x82b6960fd11b11e3bbf62bb5aeb5cffd63b468de,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037
"('0xd1ddfad4483795b7c48331dadb4e0fec69d0312ce08cf4563e18a66fd9134aff', 60)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0xf73d435161bb7c5b118210ddd820f3e5f0c6cd46e148c222f8a1ff39f25e38b1', 14)",2,0xb8a9d621139a367644297dcb0a76844161aed6df,0xdf3e4da3ee75f1018d277222967ce3d69f3271d9
"('0x7afe9b468c1e0d9e58b2b9a3d42169cf60019b340e87d76c5e25ce6ffc0fa022', 373)",2,0x95702a335e3349d197036acb04beca1b4997a91a,0x957fc2680abe66e53546a160d30de3360606d1de
"('0x80201a4a07e731e05adc29e1ab7aa06c6768c99617dbc2050c2c3ec23676a937', 22)",4.0,0x00172e28ac5cc06c9aa0b9a81a0e244d7326344e,0x000000ac8d764141754a206c7e5ba6448a08a81d
"('0xa0a09e686d5a6f77b2c67689e00fd1cd5be2601ef823c307dfedf30a01422639', 24)",2,0x6219f06135b79705d34f5261852e9f6b98821e1f,0x2a98158166be71d21dd97e248ba670211df9a73c
"('0x491419a19951ca2184fcfd0acd68eff2f8aae369f1b9992b182abd430214c264', 72)",2,0x07765123eaf3cf6dd2f7b5ab717385b43b18765c,0x503b2adcd72efe21221e711387a737fd0c4f945e
"('0xf05ebe9e60bf7e9e86389e4370966e3c1a79e06aebd4a1e3e4dfe44a42c2b238', 3)",2,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0xa848ce49ff72a84e4fba54c73a0baf0311d3f047
"('0xcd47ccb0325ef834316ac2edd723258e78ec47678ceb179391edd3a1f32a2459', 332)",3.0,0x3c11caacc9fc70d9130792c39702c5f96ce68a93,0x50e100de96fb652b03000f6f914a938eeaa6b4c8
"('0xb1751cf7a2226ad56955fcfd7c63b0c3c6fa56b952ce74e466d1506f1d4a4c82', 88)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xf4f424b3142640089f98fda5b425c3af353ca42f7f6254b37234c2f4b49036c6', 216)",3.0,0x774f11f107a4f3afea7d862170f7995ab5526dce,0xdcafbaa24118e5f760b66228aab6950702831123
"('0x46ea223f5ba79c13d1dbbc6f526a3f0843626e1497dbe79e94f2bdccbf1a4684', 238)",2,0x84c18204c30da662562b7a2c79397c9e05f942f0,0x25588de56ddf3bdfb5589117321f4c92691fcedd
"('0xcc5ff3a83c9cf193202ed46a126959419c60be244266bc93ae8089c17f133487', 65)",2,0x4bba932e9792a2b917d47830c93a9bc79320e4f7,0x55a58d6eb583600c652e88e51fb57694bf220dc2
"('0xb5b18d97617ca029c04131a4f64541da48f7d347f44efba1c68c7036b2e8d3e9', 389)",3.0,0x95702a335e3349d197036acb04beca1b4997a91a,0x957c331c08f9b5eb5acfa22afe9e6732712299e8
"('0x4a38b4515b9efbf0fe9e9dd208e7e1bfc16352ec68e80618c8f1bb17679df07a', 33)",3.0,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,0xe2c3a01e31e9988b6fed5648afc1e30f5da0fa59
"('0x562e6d82767d4ca1073545d0412a3db8de2a818d94dee3ae938b3d00dc174ff9', 22)",2,0x234cfc102b2c451045e3d742e40e70157d1575ec,0x000dacc92445cd8a202a7d1fff7169472463a5c3
"('0xade38f1dff354f7b27c706a31b2e34433cc46e41cf03fe883582188fecdb0fb1', 159)",2,0xff7104537f33937c66ac0a65609eb8364be75c7a,0x7bcd44c0b91be28827426f607424e1a8a02d4e69
"('0x43783143f32b8b1759ce6e211eaf41ab98a96518c3bc48d878a540b720eccaa9', 19)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xe0bd51f764953219a58d69fa1a54d2fd14c318c5927db0dd52d128e4f4ae280a', 82)",2,0x4bba932e9792a2b917d47830c93a9bc79320e4f7,0x265734d4ae04e7264a2673f66a140799ba00d6c2
"('0xcf75e50bc001fca4f55efd75c90f43e171bff90828562b7ab32e9ecdedc500f6', 44)",3.0,0xfaaba7fb45b9fe28eef4ea2a09cc94b1a5f2e037,0x439efc6250ec4a11840f4ebbd07befd709edf39e
"('0x6c9228457e5019100cb6b811900dfbfef9f5580b49d72c3897b657c90d6cde32', 24)",2,0x90fbb1d7e4eb249308aa3dc0769379fdf2b0a255,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0xa07728b46942b1f8c50b982e9b69dd59616daece0f8a6a82356efe8418465aaf', 56)",2,0x2a98158166be71d21dd97e248ba670211df9a73c,0x6219f06135b79705d34f5261852e9f6b98821e1f
"('0x03bcaf547bdc0cb2625a25757a5a7521003bd1e848a14e17ae7753845fde8a72', 12)",2,0xf2cc4e87e5af2b7f2edeabb427b85602fc900466,0x2361df419da341df9f9e21d655213312ca90651b
"('0xd76747119b198169b35c488ec752b28394d5c1d1786b649256602fe782742c44', 11)",2,0x25588de56ddf3bdfb5589117321f4c92691fcedd,0x84c18204c30da662562b7a2c79397c9e05f942f0
