transaction_key,attacker,score,top_address,victim
"('0x72f4838ac12638f0a24720fa978fe11e148b5e48bc032461778be1d09933cf3f', 99)",0xf68c3aa7b445c64454423645122f16758a037f9d,3,0xf681a2f3a9a773b4fab46d6725f43b1762674698,0x7cf68aa037c67b6dae9814745345ffa9fc7075b1
"('0x5a90dd019a7b0d4a35a71864bbcd6ed35f991be9aba4fabe15774d9ed09fac7f', 9)",0x0000000000000000000000000000000000000055,36,0x0000000000000000000000000000000000008001,0x35d31f11a2a94645bc6bb81224d956e63c27eb9e
"('0x9222190b7765888cee906c12f54f04c731e071467bc5d25b964ce9b647d6a6bf', 41)",0x6219f06135b79705d34f5261852e9f6b98821e1f,3,0x621425a1ef6abe91058e9712575dcc4258f8d091,0x911cfeaa1065fab1ba098e8f17c42b66ff219daa
"('0x70a18b96084eb5f6748f8b39e17388582af9348e6d5f8fc69c3bf3dd889fe80e', 31)",0xc7bfff28ef7f8228c3fe41b74a96b1423a724051,3,0xc7b172fe0d74515aeb1cfbcc215c87535f1a287c,0xc7b172fe0d74515aeb1cfbcc215c87535f1a287c
"('0x6465c5825a4485bd077c80d971847a7c53481447299382504d332222f011284e', 181)",0x18f8aaa181884e02011d9e4a73a023296e3fb50f,3,0x18f4531bede873d988dc73df069d69bd44dcddab,0x90973213e2a230227bd7ccafb30391f4a52439ee
"('0x968aa7ffebbb5b3b22616a5bbabbc2fc4858c8280c0ffb7f173f5c65daeef8d8', 4)",0x3c34de76ec06d7764dd62967f634e5f531a409d7,3,0x3c3e439e10df57ff080b5992437204e5f4f50bd5,0x2c0737aaf530714067396131ee9be9cee4cf09a0
"('0x699d1812bdc133f075708d6f4ff90fb682ab3c9697d1f9540e1a5fe80c0dd6a1', 101)",0x3c34de76ec06d7764dd62967f634e5f531a409d7,3,0x3c32784154a9340bcdf40cd0b3815b018b714035,0x2c0737aaf530714067396131ee9be9cee4cf09a0
"('0x497ae642c26fbd225f49aa615894e3f624d9d8d5d910c95af709135f34eea7db', 155)",0xb37a69c4f4eb82af5ccba06ae2bd9fafb8940077,3,0xb376fceacd9fef24a342645cbf72a4c439ea0614,0xb376fceacd9fef24a342645cbf72a4c439ea0614
"('0x50db63006037e40e8e21ccbde68d5f28099cad618ecd4f9e7aa420eb45e800af', 46)",0x6219f06135b79705d34f5261852e9f6b98821e1f,3,0x621425a1ef6abe91058e9712575dcc4258f8d091,0xb70383fce50eb1618f500c3ea4a14c6fbc158792
"('0xb5ecd37fd51990ab534ec82a7ee6ff25ad65dce5195f5fc4ed4256c091092ceb', 126)",0xc967a73e005a5da5f3dbb7f8167434b6d9adf2ce,3,0xc966071815f0fdf802aebc02e97a56aa76d380e8,0x7cf68aa037c67b6dae9814745345ffa9fc7075b1
"('0x345241b20f47525a5d43da8fcb55a8486203069e7ff23afaef06d8649aa11e44', 52)",0x60fd38f02c911aa1e3cbfdc5652f30927f0f3f77,3,0x60f9a7bb94b5c995762ea7509dd15a57d1d022b0,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0x88b26ab02bf9f9222a98404f126987c564a21595684190e5ceea46493a1148be', 50)",0x98a4e60012c38da47bfee166c74b4a3a228d2dcb,3,0x98a54ee11fedb60c6fc835ee028177b369e4fa28,0x04e9db37d8ea0760072e1ace3f2a219988fdac29
"('0xc6e6b8d14c862b77a501780241b7ba4337c22ad85717dfc13cde1667ac653a47', 39)",0x0cf47073093ec2f3c28f7b2a03a9fc345d6af678,3,0x0cf776d57e0223f47ed3a101927bb78d41ad8a13,0x7b4872e2096ec9410b6b8c8b7d039589e6ee8022
"('0xfb9af9cc5ae4d0e183e7c745f7683f110efe98df4b741e689fb030335c53d0a9', 55)",0x62164eafbbca3601fc5597b2c881319d8f961488,3,0x621425a1ef6abe91058e9712575dcc4258f8d091,0x62164eafbbca3601fc5597b2c881319d8f961488
