address,attacker,score
"('0x6e2ea9f2204d9917658bcb939795143aeb7e1c2c6f58c04a73ca95495dd91846', 63)",0x6219f06135b79705d34f5261852e9f6b98821e1f,1.0
"('0xc2554d173812174564c225faffbb457681f2db37f2b9cda893c631d935b4e44a', 24)",0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,1.0
"('0x80f4ce3d5c6ad217affb627bfeeb5e35bade4e7812d9bee107df483cf9011217', 55)",0xa9305c3c14757bae2e73ef7f66fe241f5f6bf347,1.0
"('0xb7c9cd4e8dc5713faf29b1e6e80f42313f56b4111fe44104c1cbcd03301cf9a7', 112)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0xc1761c5bc82040ed21e13d1ba94358656fe9c70e2fadda9924384c329ed7abd0', 80)",0x2c13083af23909c5dd7d4fdef29451b95931457d,1.0
"('0xf80e9df3dae46def55851112bd8682b4437c0a92a9217e1a104652114b5fd36b', 14)",0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,1.0
"('0x818c249ce4913cd4c85c3c8e14f45b6883e6398354351485f5cca055d77573b2', 86)",0x23612a761c280a74b83455d821c9880335421581,1.0
"('0xc56b62458fd2796120f1bd86b7ff2519a142b05eec3fe70fc161b97e29c9b941', 56)",0xee787f1e6c171f32e092ec348832bc2279461803,0.5
"('0x05c86428a033184ea8dc09812776352dee4dcae0cecb9327976bc57a082f67ab', 65)",0x493f46d351615dccdc85c5655445f26eb6861c1d,1.0
"('0x938d85b3ff2b1a6a57733fbdfe4d77afe2e88250d54419b350e691b1e3ce88e8', 89)",0x8454011a0ec0cbb62636b8723d529682cc0e51bd,1.0
"('0x24d080e3338f3262d60a0a9671b31863b7cea3a19ccbe42f3e3ae8088b093acc', 40)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,1.0
"('0x1fc3f115a4772ba2d0721f4e511b6197cd29de3326d1952d57ce54f502a4470b', 65)",0x23612a761c280a74b83455d821c9880335421581,1.0
"('0xf665b1296b047604e78dfce70961d469d2b01ae11b2549d18621249362863ec5', 26)",0xa9305c3c14757bae2e73ef7f66fe241f5f6bf347,1.0
"('0x184b21a6fb76cedbbb59f2b9459fbf82977e1ce7f01658f018f035e18b016e8b', 43)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,1.0
"('0x6d5adf916f420297c339aa3a8f5de49dc25d368f752514d372fcb469be6f520f', 75)",0xaf1946d0ba0370b7d5479124c57a09d1a930780b,0.5
"('0xeb7a2cb6f0c807a5d289b35390f5392401a01c0d2c55118adb83fe6ddb27197e', 36)",0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,1.0
"('0xb277161e9c9686daf401f4749dea928114ee3eddbc86648a9ca02ab9f326598d', 3)",0x5014b9e3a768b58ee6588367c330821e9432bc73,1.0
"('0x7650cb5243233aa58a5d7bd7cf97139215afa396ee4bc3abb72c69b0038f8af2', 81)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
"('0xf6f7b38283dfca408e13e12e5cd6963ee723f30ef26a69c36a8e2d3b787298b9', 19)",0x0a88bc5c32b684d467b43c06d9e0899efeaf59df,1.0
"('0xd6614823cf7e7a4bccaca62ab92bd83ae28d6ffd544fb7d344c6939f5dbc2238', 94)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,1.0
