transaction_key,attacker,time,victim
"('0xbbe7b4be2d627298490d89ccf7f7b9128a22c79b108c2719d35ebcbd1b630b12', 13)",0x6219f06135b79705d34f5261852e9f6b98821e1f,59,0xa8544d89268e2f0a9cff65b78f98a2cf2bd0f94e
"('0x8218fcc5ebf68ba8489297ae8f57b7b881dab51e3c741ae5a672526e374c963b', 55)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,69,0x9430ec1e39a59551e2fe2f1461bdde1ec11cdd03
"('0xbfa959424f2ceefcb7490082b91618cd81fe59f07350167b4c6ca59175ac739a', 59)",0xcb5dc30b7824a6378a5f5c2921e58809c5c0f5d5,43,0x34b91777e49ebded3dcd46df22698c881efb26b5
"('0xffd233cd5ef761d75113698ef9d61b22621dc46c2577e1097b8bf413d39e5582', 26)",0x6219f06135b79705d34f5261852e9f6b98821e1f,186,0x60cf132381e8d901b5314f1ae1bb0eb2cea2f820
"('0xb1c39715538a13966d2d86f24f347a329811af4a976787aa4acfa59f010a44a7', 101)",0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,7,0x9605fc52bac7968d6fad9e6c84085673e36f2879
"('0x0a3e4833726804f6f389e2c3b569fe5f6ec54092b87f4d01cf18e1a9305b9611', 63)",0x2c13083af23909c5dd7d4fdef29451b95931457d,228,0x2c1812fb2904f2247c659eb994cf0f4d70ac2503
"('0x5aa03803309069cdf9bcc5a0d8ecfe27ae22a0b6dc4668a99f0a8292cebd8b0e', 7)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,7,0x943903893ea0a4800053a22419ba3f871bda3c7f
"('0x298c2c232e75d906cfa776a71b59dac9d25544c2cc0f3a0477ac7d6e27ca1fdd', 10)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,43,0x9432f9e5b3d8bec4c238fc069db20b6c96c3ca8e
"('0xee52b77a8e1a0dae08dbbf71f1f0a9dd33320259fe136610baf9ded65211220c', 70)",0x6219f06135b79705d34f5261852e9f6b98821e1f,705,0xe91175e7592ec1d52baf5719754eb4bba4b93394
"('0xc8b18e14a395fa250c998e56efd13b25a81046dae56f5cfa0628d5efc435511f', 101)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,3,0x943e81224d183e89f2672883849964b006cb6a8d
