address,attacker,score
"('0x09796e7b771fbf8223b7351b569c1da3970af262bb6a73d52cf4f8a0e83b510a', 8)",0xa7b9377f556fd060c2a94063bf5ce32d812aa3d2,1.0
"('0x149cd6f208f6589ca01bd68da83bd6c6c7045774b0d841e2500362190f32bdba', 0)",0x85c31ffa3706d1cce9d525a00f1c7d4a2911754c,1.0
"('0x03670ab8547e2973e6a77a52c80e4b12c026a35d252d3de3689b5dee63a8e51c', 12)",0x0000000002f4dd78ba85fe4b662983816c9ae95f,1.0
"('0x707f40a8499864afb49e12fbf0f5eb970c2e8645ad00a4aaf7958b38f70c496a', 22)",0x0000000002f4dd78ba85fe4b662983816c9ae95f,1.0
"('0x1218fb2caf5c7b34f61123b1fa707a2675f7d92a9bbea622ad16cc16134e5e9f', 254)",0x138b9b2a32dbc34fc42696d2b94e29441e6c52c2,1.0
"('0x27587d259c216e70969f4aecc98dcb144c184d0934a07ed09fe3e6c94a28f185', 0)",0xdecc0c09c3b5f6e92ef4184125d5648a66e35298,1.0
"('0x2763c93f43c028908f7668bdae03bbece9fb25e18acad3696c41ddbd5da0bfaf', 6)",0x9b4b07bb7de7e841500271ef544fa8b59ebe2c33,1.0
"('0xc2a90ea51b8d1cc02920f3902808651a0e7f9b59335eb9fcd936893d4bd26665', 4)",0x1015167a0c2938d94ed4ccc4e2259f31f0949c3b,1.0
"('0x0d02532a47c67f0709ca0dc4f1b425e5e1f5c94305f6c5b42cd7b37abd56591f', 36)",0xa7bb0d95c6ba0ed0aca70c503b34bc7108589a47,1.0
"('0x6df4dab01edd89982762511bde72d4bd3e785eeca875d3c822b7369dbcedafab', 68)",0xc291cee6c19f8d4d8d3f6a452562d9ec31934529,1.0
"('0x49cdb858b3e7bc50c04d56e7c3d0fe392fed69221a6962ef104a4474a357767a', 118)",0x6603ace736b37f2c993d2dab19b64efc6ed43e3f,1.0
"('0x8820df439ffa2206278d1f8355c10d19a1738febced0217f8ce3f4555f7568a7', 62)",0x1111111254eeb25477b68fb85ed929f73a960582,1.0
"('0xd53895ec3f30364deb547a99890c1a8bb8ff59cec6f0c471e24e9b69c551b80d', 6)",0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,1.0
