transaction_key,attacker,time,victim
"('0x8d197fd77cfc4b697a979ba4af17c7b70448564d66571ee124b02d43b0e663fe', 108)",0x0d07770650455801a3e582be1585ab2f960a92fe,5,0x30e7087ba0fdb3f345f8e3bf250737857c910332
"('0x8fedc69656fd99f18f02105f3198dd8f4a405b0ec11c36303be8cc95f10abaa6', 0)",0xb5833db3379abba68c591645e5df1423d56460b4,66,0x5f56f036b56cb1182913e32e9e14def2b217f3c4
"('0x9a820ed093ec0cb73f5717e6a274d245cba2716c22076a67c6af52974e077742', 126)",0xc83c083c1f9daf33a5a2657c3cf6285019271ff5,187,0x69cf3844ff0e8786dcb61c26f9a0be0eba9559b7
"('0x751d2289c2dc7c3aa93c851f93bdebdfa4072e944fc2c4785ac407be6ea975b1', 14)",0xe0b7660f7eaec17a0b08dbd634b1715ad1c6f5fa,3,0xc4b3f020a8859038e803225f43b2d9dce262fe7b
"('0x3a89e5526c87784fd8800892a999a033b8332b9fe55d024c8a22a0be48672f8f', 156)",0x6092c833d755b714dde7fc01aa1c48a406c964aa,28,0x0a2c20f77029b6ecfc32e7accb3d764a0e0f0c55
"('0x47ae042b7a8280efeecf686433f9df7646b84d94da90af494a0951860a0dbbbd', 48)",0x7a3c9fdf7f7eab60ec40d67f1739d399f7fae862,42,0xcec0ab8690684643a8103dae33dbe0c97acc85df
"('0x4b085df7f832e373fa31c78f9132ea6caf7c5cd5fe95d0dab1ec41ba83960f74', 36)",0xd7aa829460d35f0e10968205537d81a1b43264fc,285,0x4c0b050edad3e5348260817af886f52e72426ea4
"('0xfd633a2a39b838ff2037be67b58567ba9e719b69b74e8c5d17a90097e2f30c75', 96)",0x77e3cd30993295a7cb1133bf027b3b04fd902e67,18,0x5bcee93ed42295ff93e33195e171e1cd4320a4d8
"('0x4ab299831bc6dff09ca390de0fddca9fe36485750315d598e8aa2d4c1edc6be5', 18)",0xb5833db3379abba68c591645e5df1423d56460b4,318,0xbd6039446eea0b9e0e732bf633a1554187062af0
"('0x21cbebde09ee381a1172494657e64b6377c5f9c5f99476f764239ec9fe83670f', 8)",0x9c27bccc14fe22443d51de620c3c532581e8f810,88,0xd7b10daf4732325086ffea9b02d6a6c4847b44c0
"('0xb44c9bf5ee02b6910d00016c431f1410051261c47640c0d5e8639f95c6e53d19', 98)",0x8ce3858dea2bcd123f9b520714036b937474e9f5,11,0x991b9b0ed717f139504616005ebb092ab7759c7f
"('0x63f165275c6c06511fecfa52673f418e4e343da837c612456923ecf6add4be45', 62)",0x4fced1faa0d1dc94980b06d9a9d81451b933005a,8,0x619e30c3e667438615852e2632ddd5d33f29f4c6
"('0x3c4c20774fc7017ef3ba8d579a733425a44b61f2a2aab735e51490a78c6344d3', 72)",0xb3ae972c9f4255bda02a31ad438e8fb26c112e58,38,0xe574157bf3a856df80a266b696b00090fb5c3d8b
"('0x6943c4b8226b482d83f356ee6f04bf04fc8174209e1e76a54a06559ea59dbe22', 0)",0xdf907d1ad66b70edcacd4d4c6ec36bf92619b945,49,0x4a57096dfac61322d45a638af386fe97862c5f5c
